0.126,0.262,2,-14.629,1,0.0419,0.916,0.674,0.781,0.0898,75.077,3,3
0.319,0.109,5,-16.185,1,0.0378,0.938,0.289,0.0948,0.171,116.025,4,3
0.472,0.00896,0,-24.001,1,0.0449,0.914,0.141,0.0785,0.257,110.637,4,3
0.281,0.0057,7,-39.265,0,0.0422,0.992,0.966,0.0692,0.205,93.114,4,3
0.345,0.147,10,-21.347,1,0.034,0.967,0.906,0.0632,0.0727,93.597,4,3
0.419,0.00969,10,-32.364,1,0.0378,0.99,0.922,0.0748,0.062,109.666,4,3
0.141,0.139,11,-20.694,1,0.0429,0.936,0.00195,0.126,0.0328,76.419,4,3
0.0688,0.0726,2,-24.68,0,0.0426,0.984,0.845,0.131,0.0349,66.95,3,3
0.334,0.00374,8,-36.615,1,0.0642,0.995,0.868,0.0888,0.164,172.385,3,3
0.23,0.497,11,-14.103,1,0.0417,0.725,0.601,0.0837,0.225,137.564,4,3
0.114,0.173,1,-18.173,0,0.035,0.758,0.785,0.117,0.176,83.479,4,3
0.272,0.258,7,-15.032,1,0.0476,0.96,0.793,0.12,0.121,106.149,3,3
0.205,0.181,7,-18.926,1,0.049,0.906,0.733,0.11,0.351,71.928,3,3
0.302,0.0499,2,-21.381,1,0.0333,0.968,0.865,0.119,0.163,94.905,4,3
0.334,0.149,1,-21.719,1,0.0352,0.983,0.934,0.151,0.207,107.711,4,3
0.138,0.0182,10,-31.039,1,0.0441,0.99,0.128,0.0732,0.0498,70.428,4,3
0.218,0.392,5,-12.574,0,0.0545,0.933,0.452,0.44,0.0587,84.788,4,3
0.3,0.0598,0,-21.1,1,0.0406,0.96,0.574,0.077,0.0775,118.858,4,3
0.244,0.0582,3,-24.26,1,0.049,0.977,0.284,0.0872,0.0395,124.274,4,3
0.433,0.0623,2,-26.232,1,0.0392,0.994,0.93,0.0895,0.524,83.982,4,3
0.304,0.0419,9,-29.093,0,0.0482,0.945,0.425,0.109,0.209,104.143,4,3
0.516,0.28,3,-15.102,1,0.0336,0.962,0.924,0.0631,0.522,139.969,4,3
0.427,0.279,10,-14.002,1,0.0333,0.619,0.117,0.421,0.766,135.072,4,3
0.273,0.237,5,-17.494,1,0.0433,0.973,0.701,0.194,0.0988,66.332,4,3
0.0972,0.129,4,-16.227,1,0.0371,0.94,0.561,0.102,0.0387,84.483,4,3
0.0625,0.00766,4,-30.584,1,0.0443,0.967,0.812,0.106,0.0367,63.863,3,3
0.0874,0.0503,5,-23.262,1,0.0439,0.917,0.932,0.109,0.0374,84.673,4,3
0.265,0.0783,0,-18.513,1,0.0383,0.946,0.719,0.082,0.171,176.57,3,3
0.569,0.144,9,-20.83,1,0.049,0.991,0.938,0.0759,0.645,133.645,4,3
0.0613,0.00304,2,-42.503,1,0.0482,0.917,0.969,0.125,0.038,71.978,4,3
0.0847,0.055,8,-26.376,0,0.041,0.96,0.9,0.0671,0.0347,80.706,3,3
0.157,0.0754,2,-22.911,1,0.0415,0.877,0.855,0.122,0.0376,91.285,3,3
0.4,0.0143,1,-22.478,1,0.053,0.992,0.928,0.122,0.0657,163.183,4,3
0.303,0.00642,3,-35.924,0,0.0527,0.987,0.672,0.12,0.236,78.296,3,3
0.302,0.111,1,-24.061,1,0.0379,0.985,0.92,0.116,0.225,111.35,4,3
0.636,0.123,5,-18.1,1,0.0717,0.974,0.32,0.0815,0.456,148.488,3,3
0.214,0.0436,4,-22.549,0,0.0413,0.988,0.224,0.115,0.175,97.22,4,3
0.451,0.00667,1,-21.953,1,0.0537,0.992,0.898,0.117,0.105,95.504,4,3
0.415,0.0052,1,-30.188,1,0.0637,0.995,0.83,0.0835,0.0458,68.435,3,3
0.239,0.144,2,-17.589,0,0.0441,0.982,0.291,0.12,0.113,74.443,3,3
0.287,0.137,10,-20.501,1,0.0545,0.96,0.974,0.133,0.502,147.133,4,3
0.428,0.00203,7,-33.018,1,0.117,0.986,0.839,0.0597,0.0863,72.957,4,3
0.316,0.168,0,-22.24,1,0.0402,0.133,0.753,0.111,0.254,140.021,3,3
0.239,0.0912,5,-20.15,1,0.0409,0.952,0.806,0.0763,0.28,183.403,3,3
0.158,0.124,2,-20.392,1,0.0413,0.952,0.734,0.389,0.117,176.898,3,3
0.0975,0.0445,7,-32.432,1,0.0434,0.991,0.904,0.0949,0.114,87.981,4,3
0.472,0.263,7,-19.406,0,0.031,0.967,0.0565,0.0965,0.404,71.528,4,3
0.113,0.0625,9,-26.336,1,0.0423,0.939,0.735,0.171,0.0379,77.446,3,3
0.368,0.247,2,-20.441,1,0.0486,0.968,0.863,0.147,0.305,119.453,4,3
0.261,0.131,2,-21.038,1,0.0404,0.961,0.891,0.158,0.179,91.431,4,3
0.175,0.203,2,-16.869,1,0.036,0.963,0.869,0.115,0.052,83.029,4,3
0.223,0.143,0,-23.075,1,0.0425,0.931,0.00239,0.105,0.0426,103.3,4,3
0.302,0.0733,0,-20.231,1,0.042,0.947,0.849,0.0745,0.268,180.291,3,3
0.473,0.338,7,-19.443,1,0.0371,0.941,0.956,0.319,0.971,152.062,4,3
0.251,0.0244,6,-27.61,0,0.0392,0.993,0.918,0.0599,0.0853,71.296,4,3
0.438,0.111,9,-22.701,1,0.0364,0.657,0.312,0.13,0.462,91.629,4,3
0.421,0.174,11,-28.664,1,0.0343,0.415,0.242,0.107,0.418,82.704,4,3
0.308,0.101,0,-19.135,1,0.043,0.928,0.745,0.109,0.642,135.643,5,3
0.177,0.396,0,-8.694,1,0.0381,0.51,0.947,0.0822,0.0362,80.911,4,3
0.412,0.0639,4,-21.068,1,0.0634,0.755,0,0.061,0.309,112.323,1,3
0.345,0.113,2,-14.603,1,0.0373,0.931,0.901,0.214,0.352,106.702,4,3
0.302,0.108,5,-17.208,0,0.04,0.938,0.824,0.142,0.0613,87.235,3,3
0.428,0.462,2,-7.513,1,0.0321,0.948,0.333,0.163,0.285,111.822,4,3
0.217,0.229,10,-16.465,1,0.0411,0.904,0.0207,0.101,0.0436,136.255,4,3
0.285,0.102,9,-21.622,1,0.0473,0.981,0.194,0.321,0.101,103.658,4,3
0.176,0.0124,3,-32.535,1,0.0483,0.951,0.379,0.065,0.0395,117.608,3,3
0.488,0.175,0,-18.143,1,0.0408,0.957,0.888,0.0853,0.495,146.933,4,3
0.489,0.171,10,-18.639,1,0.0405,0.983,0.774,0.0543,0.443,126.64,4,3
0.325,0.0144,9,-31.969,0,0.0409,0.995,0.895,0.0676,0.0737,69.96,3,3
0.144,0.156,9,-18.078,1,0.0399,0.901,0.714,0.0885,0.036,73.201,4,3
0.15,0.0535,0,-25.885,0,0.0389,0.974,0.905,0.109,0.0728,137.548,5,3
0.371,0.14,10,-16.372,1,0.0364,0.972,0.859,0.106,0.28,75.411,4,3
0.201,0.237,7,-17.846,1,0.0419,0.958,0.783,0.357,0.113,85.987,5,3
0.0668,0.00814,1,-34.111,1,0.0433,0.968,0.917,0.113,0.0386,72.218,4,3
0.232,0.448,3,-12.579,1,0.0434,0.847,0.896,0.123,0.136,75.751,4,3
0.295,0.233,2,-15.999,1,0.0431,0.979,0.723,0.299,0.0745,106.367,4,3
0.38,0.105,5,-22.137,1,0.0581,0.955,0.118,0.0676,0.35,150.262,4,3
0.114,0.0649,7,-24.491,1,0.0436,0.964,0.779,0.0694,0.0399,78.41,3,3
0.43,0.129,0,-25.856,1,0.0368,0.986,0.937,0.063,0.495,85.755,4,3
0.441,0.189,2,-18.62,1,0.0287,0.969,0.87,0.0591,0.279,95.271,4,3
0.104,0.0982,0,-25.876,1,0.0591,0.875,0.891,0.11,0.142,174.602,3,3
0.132,0.0119,4,-25.992,1,0.0389,0.971,0.629,0.0643,0.0382,98.35,4,3
0.629,0.127,2,-19.918,1,0.0379,0.958,0.944,0.107,0.621,94.309,4,3
0.123,0.0519,8,-24.721,1,0.0374,0.946,0.778,0.124,0.137,78.756,4,3
0.359,0.156,9,-18.716,1,0.035,0.988,0.822,0.0962,0.188,89.824,3,3
0.42,0.143,4,-21.652,1,0.0402,0.956,0.428,0.068,0.337,86.617,4,3
0.425,0.144,10,-22.108,1,0.035,0.948,0.632,0.0882,0.389,77.264,4,3
0.262,0.14,1,-22.264,1,0.0381,0.96,0.000107,0.0708,0.0367,83.231,4,3
0.307,0.0093,1,-29.614,1,0.0528,0.995,0.934,0.0722,0.0406,61.515,4,3
0.369,0.133,0,-19.505,0,0.0382,0.985,0.916,0.125,0.151,95.442,4,3
0.325,0.536,7,-13.033,1,0.0357,0.906,0.938,0.373,0.634,137.155,3,3
0.433,0.0905,6,-23.318,1,0.0611,0.964,0.85,0.108,0.0448,68.252,3,3
0.0666,0.181,2,-17.697,0,0.0348,0.765,0.933,0.0679,0.117,66.057,3,3
0.321,0.132,8,-22.39,1,0.0517,0.991,0.877,0.0924,0.357,72.768,4,3
0.349,0.0468,11,-22.399,0,0.0524,0.762,0.959,0.0937,0.482,101.288,4,3
0.0921,0.00366,1,-36.948,1,0.0426,0.908,0.635,0.0768,0.0375,87.725,3,3
0.549,0.0908,7,-19.389,1,0.0498,0.955,0.657,0.0869,0.435,122.135,4,3
0.454,0.0599,6,-20.762,0,0.0692,0.993,0.926,0.0808,0.0767,74.79,4,3
0.3,0.0972,5,-21.904,0,0.0324,0.995,0.917,0.104,0.0404,79.168,4,3
0.127,0.0781,3,-20.31,1,0.0333,0.849,0.498,0.344,0.0988,77.523,3,3
0.29,0.12,4,-19.075,1,0.0467,0.957,0.873,0.169,0.093,125.896,4,3
0.402,0.179,5,-24.504,1,0.0423,0.985,0.837,0.0896,0.936,88.151,4,3
0.215,0.0752,2,-21.986,1,0.0373,0.968,0.829,0.0709,0.117,94.72,3,3
0.313,0.0939,5,-17.507,1,0.04,0.981,0.899,0.142,0.396,81.482,4,3
0.269,0.0288,5,-23.126,1,0.0396,0.982,0.626,0.0812,0.0902,94.506,3,3
0.204,0.0722,11,-26.986,0,0.0481,0.989,0.863,0.113,0.297,57.474,4,3
0.0966,0.0196,2,-26.3,1,0.0403,0.936,0.503,0.102,0.0499,80.668,4,3
0.0776,0.0322,9,-28.154,0,0.0442,0.951,0.624,0.158,0.0399,67.858,4,3
0.292,0.0426,5,-19.103,0,0.0347,0.99,0.902,0.288,0.35,146.568,3,3
0.403,0.079,7,-25.243,0,0.0356,0.928,0.62,0.0966,0.255,104.093,4,3
0.174,0.0307,8,-28.055,1,0.0401,0.987,0.902,0.0892,0.0345,176.652,1,3
0.338,0.0482,7,-24.373,1,0.0338,0.979,0.3,0.084,0.146,72.411,4,3
0.214,0.0405,8,-26.49,1,0.0498,0.984,3.41e-05,0.0668,0.0348,87.692,4,3
0.302,0.195,9,-19.361,1,0.0484,0.968,0.882,0.091,0.0985,122.815,4,3
0.219,0.359,0,-17.326,1,0.0566,0.917,0.802,0.364,0.113,73.037,4,3
0.402,0.0992,9,-19.812,1,0.0398,0.992,0.763,0.333,0.294,130.063,4,3
0.273,0.176,2,-17.058,0,0.0392,0.962,0.918,0.328,0.426,183.128,4,3
0.634,0.0242,5,-20.008,1,0.0472,0.989,0.0346,0.0865,0.706,127.369,3,3
0.335,0.0341,1,-28.351,1,0.0425,0.996,0.923,0.0951,0.119,88.416,3,3
0.302,0.0189,7,-24.547,1,0.0385,0.979,0.735,0.0847,0.356,153.601,3,3
0.335,0.0801,1,-26.356,1,0.038,0.988,0.944,0.181,0.4,76.823,4,3
0.355,0.0922,2,-20.036,0,0.0393,0.955,0.884,0.0935,0.178,96.485,3,3
0.387,0.0483,3,-22.038,1,0.0409,0.994,0.938,0.138,0.601,140.227,4,3
0.21,0.0996,7,-24.459,0,0.0368,0.987,0.926,0.0907,0.199,70.22,4,3
0.143,0.135,8,-23.302,1,0.0467,0.937,0.168,0.178,0.0387,174.21,3,3
0.329,0.0471,2,-21.039,1,0.0328,0.967,0.868,0.121,0.184,93.245,4,3
0.306,0.074,5,-19.771,0,0.0382,0.922,0.9,0.123,0.0623,87.599,3,3
0.761,0.0697,6,-30.056,0,0.046,0.936,0.895,0.0791,0.964,116.215,4,3
0.145,0.0232,5,-29.266,1,0.0367,0.983,0.868,0.0952,0.0622,61.888,4,3
0.31,0.0699,1,-21.288,1,0.037,0.931,0.909,0.107,0.0383,108.533,4,3
0.356,0.219,2,-19.068,1,0.0364,0.922,0.919,0.163,0.414,77.845,4,3
0.266,0.18,2,-18.776,1,0.0324,0.957,0.795,0.1,0.112,140.383,4,3
0.222,0.0288,8,-23.161,1,0.0463,0.993,0.874,0.0735,0.0372,69.381,4,3
0.145,0.0182,7,-31.29,1,0.0466,0.943,0.393,0.0777,0.0601,91.078,4,3
0.16,0.0156,9,-29.679,1,0.0465,0.975,0.139,0.0867,0.114,82.23,4,3
0.329,0.12,10,-24.376,1,0.042,0.994,0.871,0.106,0.8,78.787,4,3
0.126,0.0649,7,-23.803,1,0.0383,0.872,0.821,0.322,0.2,74.782,3,3
0.254,0.0146,5,-29.77,1,0.0371,0.965,0.949,0.131,0.0976,93.285,4,3
0.146,0.0541,1,-24.559,1,0.0552,0.976,4.26e-05,0.0976,0.0375,74.337,3,3
0.559,0.0159,2,-23.134,1,0.0439,0.964,0.337,0.179,0.46,116.075,4,3
0.205,0.187,4,-16.119,1,0.05,0.945,0.847,0.072,0.105,152.188,4,3
0.354,0.0171,2,-30.619,1,0.0347,0.994,0.907,0.0829,0.297,79.326,4,3
0.34,0.124,0,-15.936,1,0.0408,0.938,0.284,0.0977,0.398,99.366,3,3
0.41,0.204,2,-14.558,1,0.042,0.967,0.834,0.0996,0.232,124.99,4,3
0.458,0.134,5,-29.168,1,0.033,0.734,0.0518,0.18,0.678,118.159,4,3
0.305,0.091,11,-22.025,1,0.0454,0.994,0.879,0.1,0.0394,76.962,3,3
0.187,0.101,4,-19.104,1,0.0338,0.96,0.928,0.133,0.0378,103.513,3,3
0.236,0.0187,1,-28.886,1,0.0388,0.99,0.923,0.0861,0.0391,65.106,4,3
0.278,0.268,2,-14.139,1,0.0383,0.927,0.789,0.285,0.169,133.173,4,3
0.561,0.00627,5,-34.91,1,0.0842,0.995,0.924,0.066,0.273,126.217,5,3
0.375,0.0341,8,-28.276,1,0.0431,0.995,0.932,0.127,0.179,172.481,4,3
0.278,0.125,10,-18.279,1,0.0372,0.968,0.698,0.109,0.325,179.841,3,3
0.373,0.262,0,-19.824,1,0.0383,0.856,0.946,0.0694,0.304,133.156,4,3
0.0786,0.0592,8,-26.922,1,0.0369,0.975,0.81,0.0761,0.0368,79.659,3,3
0.196,0.0906,2,-24.747,1,0.0387,0.961,0.89,0.0945,0.134,136.527,5,3
0.232,0.136,2,-22.197,1,0.0405,0.716,0.201,0.0951,0.0685,76.142,4,3
0.302,0.0421,2,-21.943,0,0.0365,0.744,0.728,0.0773,0.325,105.309,3,3
0.302,0.0666,0,-21.937,0,0.0367,0.964,0.883,0.0774,0.245,82.113,3,3
0.36,0.02,11,-29.433,1,0.0392,0.983,0.939,0.0895,0.0662,102.723,4,3
0.245,0.00686,1,-31.728,1,0.0372,0.993,0.881,0.105,0.0696,180.176,3,3
0.365,0.0112,1,-29.719,1,0.0523,0.994,0.923,0.102,0.14,113.192,4,3
0.225,0.0878,0,-20.73,1,0.0401,0.961,0.732,0.0653,0.0774,112.406,4,3
0.418,0.204,0,-18.591,0,0.0414,0.918,0.703,0.108,0.256,143.298,4,3
0.217,0.071,7,-25.777,1,0.0416,0.959,0.121,0.154,0.038,135.291,3,3
0.287,0.00592,1,-37.744,0,0.0708,0.995,0.817,0.0929,0.133,127.74,3,3
0.126,0.011,9,-32.818,1,0.0429,0.933,0.914,0.123,0.0291,147.14,4,3
0.407,0.01,10,-32.493,1,0.0393,0.99,0.923,0.0768,0.0644,66.612,4,3
0.176,0.0639,1,-25.258,0,0.0383,0.994,0.909,0.0874,0.118,162.922,3,3
0.0852,0.0433,7,-28.63,1,0.0398,0.989,0.945,0.065,0.0379,84.059,4,3
0.156,0.0349,2,-21.608,1,0.0423,0.973,0.0622,0.118,0.0741,135.207,4,3
0.262,0.1,3,-25.326,1,0.0566,0.936,0.648,0.0673,0.096,135.475,4,3
0.078,0.00609,5,-32.382,1,0.0458,0.973,0.918,0.0862,0.033,81.256,1,3
0.332,0.0671,0,-28.097,0,0.0438,0.994,0.881,0.141,0.365,74.617,4,3
0.192,0.0986,11,-24.978,0,0.0461,0.858,0.258,0.325,0.105,95.605,4,3
0.124,0.0786,3,-26.35,1,0.0665,0.959,0.000585,0.0911,0.0373,70.553,3,3
0.205,0.109,5,-26.257,1,0.0435,0.949,0.00195,0.1,0.0867,127.464,4,3
0.331,0.0232,7,-29.056,1,0.0436,0.995,0.898,0.104,0.161,105.655,4,3
0.471,0.108,9,-22.826,1,0.0423,0.99,0.949,0.067,0.569,126.493,4,3
0.415,0.0586,8,-23.63,1,0.0586,0.994,0.894,0.103,0.0521,101.898,4,3
0.312,0.00187,3,-38.659,1,0.0733,0.989,0.856,0.0683,0.154,72.615,4,3
0.244,0.0486,8,-21.686,1,0.0484,0.993,0.892,0.101,0.0361,73.624,4,3
0.396,0.00603,1,-28.518,1,0.053,0.994,0.925,0.0615,0.0698,110.15,3,3
0.382,0.114,7,-22.1,0,0.0369,0.993,0.885,0.0901,0.148,102.071,4,3
0.371,0.012,6,-29.738,1,0.0573,0.995,0.918,0.0725,0.25,131.358,3,3
0.497,0.0262,5,-32.653,1,0.0666,0.996,0.92,0.0733,0.538,137.49,4,3
0.268,0.0322,11,-25.282,1,0.0412,0.994,0.886,0.142,0.0909,70.589,4,3
0.234,0.0185,10,-29.856,0,0.039,0.993,0.905,0.0972,0.0408,84.017,4,3
0.296,0.103,0,-26.534,1,0.038,0.991,0.92,0.119,0.745,131.401,4,3
0.265,0.0733,6,-25.176,0,0.0398,0.993,0.864,0.169,0.0352,69.852,4,3
0.432,0.196,0,-19.503,0,0.0336,0.971,0.843,0.109,0.265,70.606,4,3
0.257,0.119,6,-24.022,1,0.0473,0.988,0.889,0.102,0.0363,172.71,3,3
0.417,0.0306,9,-21.593,1,0.101,0.994,0.934,0.0915,0.109,65.127,4,3
0.337,0.0296,9,-25.508,1,0.032,0.993,0.917,0.106,0.143,72.815,4,3
0.377,0.0221,3,-24.564,0,0.0418,0.994,0.912,0.0789,0.0618,129.268,5,3
0.343,0.147,0,-16.798,1,0.0348,0.981,0.925,0.186,0.259,134.681,4,3
0.227,0.0326,5,-25.697,1,0.0358,0.981,0.956,0.0942,0.0598,81.58,1,3
0.362,0.176,0,-20.59,1,0.0379,0.986,0.93,0.0635,0.415,78.351,4,3
0.411,0.0432,8,-24.128,1,0.0442,0.995,0.887,0.0912,0.125,96.905,3,3
0.266,0.0403,1,-28.335,1,0.0358,0.982,0.895,0.11,0.0378,67.892,4,3
0.292,0.137,6,-19.495,0,0.0374,0.991,0.926,0.126,0.184,128.459,3,3
0.145,0.0484,11,-27.344,1,0.037,0.965,0.962,0.0935,0.0684,69.303,3,3
0.32,0.193,3,-16.346,1,0.0351,0.941,0.909,0.141,0.25,85.682,4,3
0.387,0.00216,7,-34.269,1,0.0617,0.996,0.95,0.0818,0.226,80.914,3,3
0.43,0.00144,2,-32.631,0,0.0646,0.995,0.919,0.0839,0.362,70.114,3,3
0.428,0.00122,9,-35.181,0,0.0559,0.996,0.903,0.0667,0.44,101.455,3,3
0.27,0.174,1,-16.901,1,0.0476,0.988,0.909,0.0733,0.0379,71.569,3,3
0.359,0.025,1,-31.412,0,0.0475,0.996,0.894,0.128,0.428,138.923,3,3
0.359,0.158,4,-16.683,1,0.0431,0.962,0.68,0.0584,0.183,75.573,4,3
0.533,0.161,9,-16.714,1,0.046,0.977,0.616,0.141,0.512,116.248,4,3
0.221,0.00683,2,-32.911,1,0.042,0.995,0.937,0.11,0.0933,68.904,4,3
0.376,0.00302,11,-35.138,0,0.0911,0.945,0.949,0.0723,0.173,64.897,3,3
0.321,0.00426,8,-32.743,1,0.0519,0.993,0.907,0.12,0.14,105.436,4,3
0.405,0.000797,2,-41.294,0,0.0756,0.991,0.935,0.0577,0.118,79.89,5,3
0.369,0.0831,0,-20.599,1,0.0389,0.988,0.829,0.0824,0.229,132.047,4,3
0.325,0.0111,1,-26.29,1,0.0491,0.995,0.912,0.0815,0.0488,78.729,4,3
0.302,0.0375,9,-32.498,0,0.048,0.994,0.916,0.0656,0.155,122.828,4,3
0.45,0.151,0,-19.077,1,0.0477,0.992,0.897,0.0538,0.422,116.562,4,3
0.386,0.00246,5,-28.015,0,0.0883,0.995,0.845,0.101,0.0441,72.276,1,3
0.293,0.216,8,-18.259,1,0.0468,0.993,0.921,0.669,0.303,78.706,4,3
0.401,0.00368,4,-32.263,0,0.0689,0.995,0.939,0.0763,0.183,75.527,4,3
0.274,0.04,8,-26.357,0,0.0393,0.994,0.882,0.0668,0.0617,73.399,3,3
0.361,0.107,5,-23.834,1,0.0474,0.995,0.873,0.102,0.0558,77.122,4,3
0.332,0.0924,5,-22.873,1,0.0498,0.994,0.893,0.0883,0.132,77.089,4,3
0.18,0.101,2,-25.667,0,0.0333,0.977,0.899,0.0713,0.236,84.636,4,3
0.414,0.0394,1,-24.643,0,0.0423,0.993,0.829,0.122,0.163,109.82,4,3
0.35,0.0634,6,-23.061,0,0.0519,0.993,0.933,0.12,0.12,71.844,3,3
0.369,0.22,2,-17.74,0,0.0408,0.993,0.9,0.141,0.286,124.06,4,3
0.385,0.184,7,-19.077,1,0.0375,0.993,0.919,0.129,0.283,80.352,4,3
0.307,0.143,1,-21.063,1,0.0381,0.986,0.922,0.122,0.151,52.353,4,3
0.299,0.00529,1,-29.57,1,0.0366,0.993,0.928,0.148,0.068,98.494,3,3
0.402,0.0477,7,-29.879,1,0.0561,0.995,0.891,0.122,0.325,122.005,4,3
0.223,0.0966,6,-21.512,0,0.0351,0.987,0.896,0.105,0.0429,86.947,4,3
0.348,0.00619,8,-36.035,0,0.0705,0.996,0.942,0.073,0.0398,76.562,4,3
0.372,0.113,9,-21.358,0,0.0358,0.992,0.908,0.151,0.287,126.917,4,3
0.417,0.029,5,-26.464,1,0.0419,0.995,0.886,0.0858,0.132,105.998,5,3
0.197,0.0176,5,-33.095,0,0.0415,0.994,0.884,0.132,0.123,63.156,4,3
0.257,0.0159,1,-30.851,0,0.0602,0.995,0.897,0.101,0.0398,69.619,4,3
0.448,0.0591,9,-23.138,0,0.111,0.995,0.929,0.0668,0.0761,80.488,4,3
0.342,0.0259,3,-27.839,1,0.0431,0.995,0.885,0.0886,0.0792,140.332,4,3
0.306,0.309,2,-16.659,1,0.0391,0.989,0.897,0.132,0.651,138.884,1,3
0.293,0.163,7,-18.654,0,0.0405,0.991,0.903,0.0756,0.0388,133.742,1,3
0.397,0.00513,7,-37.371,0,0.042,0.995,0.939,0.0868,0.256,105.106,4,3
0.44,0.0526,0,-23.767,1,0.0457,0.995,0.898,0.15,0.178,64.8,4,3
0.362,0.053,3,-21.1,0,0.0492,0.991,0.886,0.0939,0.0527,143.081,5,3
0.348,0.151,4,-18.768,1,0.0364,0.99,0.889,0.111,0.122,79.501,4,3
0.407,0.0507,7,-25.51,1,0.0333,0.994,0.834,0.0602,0.223,173.722,4,3
0.393,0.117,10,-23.858,1,0.0434,0.993,0.927,0.127,0.398,113.707,4,3
0.377,0.0311,3,-24.707,0,0.0409,0.993,0.902,0.126,0.0496,96.05,4,3
0.429,0.173,10,-23.288,1,0.0295,0.991,0.924,0.149,0.252,81.572,4,3
0.192,0.0592,6,-27.746,1,0.0376,0.99,0.894,0.101,0.0396,77.626,4,3
0.192,0.0785,6,-26.035,0,0.0358,0.993,0.887,0.0976,0.0394,74.678,4,3
0.306,0.11,9,-18.423,1,0.0379,0.99,0.929,0.283,0.194,128.271,4,3
0.17,0.00893,6,-29.835,0,0.0381,0.989,0.907,0.183,0.0688,78.336,3,3
0.37,0.00295,3,-34.967,1,0.0678,0.995,0.944,0.0872,0.0757,68.626,3,3
0.375,0.151,9,-17.21,1,0.035,0.989,0.916,0.125,0.31,127.371,4,3
0.306,0.00874,11,-31.235,1,0.0516,0.994,0.925,0.0971,0.106,78.562,3,3
0.48,0.106,8,-22.731,1,0.0332,0.994,0.882,0.21,0.218,102.808,4,3
0.306,0.0136,9,-30.616,1,0.0363,0.991,0.898,0.1,0.128,74.738,4,3
0.39,0.0956,2,-23.066,0,0.0403,0.992,0.862,0.0707,0.0489,103.064,4,3
0.399,0.0148,7,-27.354,0,0.0599,0.995,0.91,0.122,0.109,65.508,3,3
0.228,0.112,9,-19.48,0,0.0422,0.972,0.905,0.299,0.0371,62.182,4,3
0.22,0.0272,1,-21.705,1,0.0391,0.982,0.919,0.0764,0.0357,103.244,5,3
0.353,0.183,9,-17.295,0,0.0391,0.963,0.895,0.148,0.0469,118.474,4,3
0.301,0.132,10,-21.603,0,0.0372,0.97,0.879,0.123,0.373,171.493,3,3
0.444,0.0196,0,-22.808,1,0.0598,0.993,0.887,0.0782,0.092,137.597,3,3
0.354,0.147,6,-20.816,1,0.0351,0.987,0.909,0.0915,0.223,99.628,4,3
0.288,0.125,2,-18.547,0,0.0357,0.985,0.836,0.135,0.107,136.963,4,3
0.186,0.0435,10,-22.972,1,0.0355,0.987,0.898,0.0962,0.0708,78.685,4,3
0.354,0.236,2,-15.879,0,0.0358,0.985,0.917,0.121,0.164,137.524,4,3
0.353,0.109,3,-23.117,1,0.0411,0.991,0.901,0.123,0.0385,114.475,3,3
0.632,0.000788,9,-20.435,0,0.49,0.977,0.7,0.0706,0.568,144.526,4,3
